date,1h,2h,3h,4h,5h,6h,7h,8h,9h,10h,11h,12h,13h,14h,15h,16h,17h,18h,19h,20h,21h,22h,23h,24h
2006/11/24,,,,,,,,,,,,,,,,,,,,,,,,
2006/11/25,,,,,,,,,,,,,,,,,,,,,,,,
2006/11/26,,,,,,,,,,,,,,,,,,,,,,,,
2006/11/27,,,,,,,,,,,,,,,,,,,,,,,,
2006/11/28,,,,,,,,,,,,,,,,,,,,,,,,
2006/11/29,800821,796150,790019,777628,794583,859427,952161,1021850,1000326,969644,950077,926950,923954,914500,901595,901095,947529,1050063,1074153,1064003,1034447,970720,897548,824731
2006/11/30,777282,755228,747015,756236,785762,849329,966995,1008780,974121,949956,932844,923518,920109,880645,870227,885271,938962,1019270,1044580,1037786,1012750,946609,867143,787819
2006/12/1,736887,707010,701421,698723,721950,772161,874573,922319,916626,914202,910931,910078,897881,885564,886055,877443,861598,905858,923195,904139,932247,907262,862152,817240
2006/12/2,779813,763164,758876,770266,795942,842948,900952,966508,1008471,1007783,980520,948745,923961,901269,883928,894580,956621,1029579,1010572,992895,1003877,1009960,965512,917720
2006/12/3,877681,861477,863848,866180,896563,931319,982896,1056901,1101306,1081039,1040126,990094,963578,949048,950300,952487,1019426,1099652,1076654,1078637,1072139,1065534,997058,927024
2006/12/4,889486,883096,877878,900887,948509,1043052,1195530,1282684,1251620,1224527,1198683,1169687,1139326,1122391,1108674,1110681,1141737,1273937,1322815,1326161,1335695,1309228,1219039,1132970
2006/12/5,1095062,1072175,1077351,1088364,1129046,1201560,1329405,1372939,1303650,1247665,1197519,1156811,1107802,1077605,1067861,1070930,1116815,1235190,1281535,1292899,1325907,1294319,1222337,1156566
2006/12/6,1131195,1127308,1133029,1148300,1186456,1263503,1384340,1410806,1339923,1249414,1186093,1133076,1079562,1049561,1024526,1012007,1078682,1204967,1236798,1229456,1203819,1147622,1061345,961517
2006/12/7,913506,889697,883987,891642,928416,998330,1134397,1193594,1147500,1102740,1075619,1049834,1035864,1033696,1034317,1046919,1110654,1222731,1288365,1311960,1329569,1350001,1285787,1221863
2006/12/8,1193855,1197304,1189214,1208673,1236989,1306537,1425803,1470084,1414358,1372501,1335305,1304590,1264368,1239478,1207472,1199945,1245062,1339332,1359626,1357287,1343698,1324522,1286841,1223632
2006/12/9,1214326,1190271,1178619,1194945,1211542,1242209,1291554,1368238,1397811,1350460,1290326,1229027,1146736,1088218,1052572,1052644,1102554,1209611,1223894,1224467,1209732,1187290,1137057,1076158
2006/12/10,1030198,1010083,1004889,1004612,1015041,1007681,1025268,1087023,1146829,1138387,1059225,1000528,952448,916216,884750,876435,932964,1056995,1080385,1099068,1094406,1060697,996358,939900
2006/12/11,918271,903403,906258,922443,959824,1004998,1107295,1173376,1135736,1082475,1032410,1013353,986256,959631,923272,932895,972328,1109658,1159355,1162232,1151013,1117409,1039601,972534
2006/12/12,943943,938109,939725,951405,991037,1079451,1211796,1249725,1176276,1090493,1039736,998335,974663,958862,938032,947008,994115,1126070,1187475,1191799,1176407,1125069,1038984,946804
2006/12/13,902640,875793,868359,854634,827391,894722,1005130,1066101,1041705,1011638,979911,949468,916838,891932,874706,876153,914824,1039972,1067659,1077741,1083362,1050458,980801,911443
2006/12/14,872611,851678,847961,859937,886417,970348,1088520,1152519,1112702,1031270,984869,952969,947765,936189,895236,881832,908233,1048586,1114160,1121413,1111822,1067694,993904,909702
2006/12/15,865979,845256,838806,845950,878119,940016,1063808,1121450,1082501,1045584,1004778,980778,953600,916135,897100,893905,936275,1037312,1052304,1038466,1019370,987845,939559,863231
2006/12/16,820714,792430,791329,800570,819910,871284,918831,993826,1033255,1030294,1000822,946760,907427,872005,867281,874758,930910,1020627,1050740,1044259,1041923,1027434,992386,944795
2006/12/17,903859,883159,879052,880668,890710,909145,933519,1003809,1041943,1017191,973109,909875,880202,858386,832128,825690,877719,982340,1007111,1008826,1001009,945327,868736,795511
2006/12/18,747019,725790,726498,731872,774138,844204,972780,1037809,1020190,989320,960662,927905,928663,916903,906019,902815,942852,1053691,1080869,1079727,1050840,1002731,917380,829897
2006/12/19,790438,768121,767257,785707,827095,902366,1027707,1096582,1069533,1032065,1006971,984071,965849,966730,960793,958872,986421,1102529,1155481,1162285,1172551,1181218,1110245,1039840
2006/12/20,997775,988094,994708,1012934,1062150,1145979,1291493,1351091,1288607,1205972,1144039,1104490,1055411,1029683,1016990,1006720,1061446,1165140,1187596,1192677,1189005,1136938,1099162,1022273
2006/12/21,962811,946429,932840,935188,955054,988948,1068062,1120126,1117439,1121496,1126567,1102452,1078067,1060207,1059001,1057810,1099325,1183529,1197264,1185018,1163373,1098386,1011131,931970
2006/12/22,872678,836384,824327,826256,844378,901338,989076,1062627,1074282,1084628,1067912,1057148,1033231,1026461,1016500,1021859,1065832,1106002,1095498,1066014,1031805,989118,921593,843013
2006/12/23,785093,741345,720543,706563,713569,739604,770856,826040,886475,920532,924644,891080,855740,825577,804060,802308,819586,927225,946043,943448,941750,928819,895759,857798
2006/12/24,801642,776055,779019,780935,783647,796183,840909,912520,982578,988163,951178,899786,860855,826783,802285,792861,820225,915536,949838,938291,959103,962731,942219,896002
2006/12/25,856974,835682,819464,818237,829163,847343,887720,943656,982347,997384,993759,981023,973849,948704,923294,914878,924728,958421,962005,956346,940382,909404,853862,793006
2006/12/26,741433,718411,713992,721632,737090,775210,814141,877146,924165,948980,966776,958471,924967,920968,908953,912484,960437,1049654,1075476,1090150,1067773,1021401,966393,892747
2006/12/27,855213,835192,827616,847681,869541,923270,995942,1058791,1086491,1095925,1107314,1079460,1032071,996445,976959,966502,1024551,1147553,1191808,1189375,1170093,1129822,1076150,1004897
2006/12/28,971905,954672,961726,972946,994935,1044503,1112053,1161181,1172810,1127291,1069268,1027629,990299,972511,972954,970565,986846,1065170,1090718,1081867,1068527,1068034,1003861,935299
2006/12/29,903124,898322,896382,908952,943826,1005628,1091788,1151013,1155757,1108584,1057541,1002166,964029,926000,898726,891992,932356,1049292,1083904,1082515,1078028,1053066,1008798,945131
2006/12/30,917039,892837,891652,899667,916365,944084,989213,1049751,1079819,1059598,1018753,969906,912336,869247,835727,831022,867536,974993,1004034,994372,984496,957751,916521,858292
2006/12/31,821091,797541,793458,804846,807608,833234,867052,909528,967698,995334,979486,955359,939590,924439,913498,917995,965906,1030698,1019395,977879,945195,897832,860351,824523
2007/1/1,778872,743865,715387,696960,695159,706350,720422,750156,800277,850103,901156,911882,897924,869949,843197,835160,864962,950401,971707,973438,964423,924175,869740,823300
2007/1/2,790776,777203,785234,799342,831005,906640,1011753,1088741,1079955,1055629,1029585,1006880,979927,976743,951140,950229,989815,1117769,1168582,1176109,1169861,1126618,1063328,1001508
2007/1/3,988920,982331,989336,1009893,1040447,1119839,1237960,1291465,1248862,1171800,1104389,1054188,1001630,973256,945766,940976,967894,1092187,1148037,1153330,1139341,1103401,1032892,979675
2007/1/4,946467,935356,925026,934374,958379,998254,1082916,1135093,1094166,1064778,1026149,991174,950674,936025,906837,909369,928331,1032476,1084314,1084376,1058168,1003755,929953,850801
2007/1/5,803031,781749,779939,778906,794207,847363,939115,998572,977589,969514,966961,961281,945531,934139,925953,909365,932197,1009595,1022965,995790,965804,921988,856991,784054
2007/1/6,738054,694781,677435,664452,666911,679580,702851,750753,804929,837811,847223,834418,821113,802295,785186,792099,821501,895991,915113,896898,872060,830719,794522,740763
2007/1/7,703610,674462,670685,664913,684090,700645,741271,811117,881119,916138,910429,890596,857894,834474,844387,863523,940992,1019258,1025905,1012617,996222,941453,876119,815275
2007/1/8,778509,759624,760374,769978,792928,863155,977832,1043348,1029909,1033980,1042896,1017633,996489,986472,973338,990203,1032987,1152514,1200631,1214094,1191087,1141919,1073748,1008888
2007/1/9,984777,979212,979911,993073,1029564,1077755,1191409,1249119,1236741,1170347,1143106,1106729,1094595,1099122,1107600,1115414,1129391,1182628,1218701,1227704,1255154,1206482,1138178,1086045
2007/1/10,1053998,1039913,1026301,1036504,1055582,1107388,1222633,1278606,1233657,1196499,1176627,1147848,1116290,1094701,1074981,1086056,1145731,1261006,1306022,1312183,1330348,1303535,1232141,1173794
2007/1/11,1143325,1153080,1154575,1175673,1212620,1267775,1370994,1418262,1366869,1316441,1250265,1200642,1153458,1130611,1108695,1100503,1151998,1222476,1248197,1266246,1262880,1207060,1129143,1059108
2007/1/12,1014303,993268,990047,993362,1006102,1018975,1102616,1165810,1173508,1166835,1137852,1107716,1086687,1064291,1049754,1040136,1054656,1113319,1115076,1088394,1056438,1013203,950853,887008
2007/1/13,829344,803114,782103,774819,779351,792300,822791,875432,927912,956637,962335,942294,910213,877704,871365,861463,885873,933571,941674,920532,889469,851982,803327,747391
2007/1/14,700998,671500,655816,652489,653782,668154,690578,746569,802048,847164,848925,845800,839455,823481,807577,807119,833715,899664,919503,904267,880838,836702,785098,726745
2007/1/15,683460,654883,654075,648852,672871,716149,797036,876202,904416,925991,932004,931343,920974,910744,871593,902445,938494,1002987,1017932,1003406,969117,907854,837654,763841
2007/1/16,722539,693582,689563,699547,736291,804704,940239,1017599,1016683,1037589,1062234,1064374,1058693,1058961,1064842,1082370,1095546,1159352,1220306,1215496,1213999,1217034,1155185,1104590
2007/1/17,1081675,1076806,1086254,1106189,1140651,1188823,1310618,1378592,1380375,1327984,1285751,1242670,1198385,1152286,1129804,1119547,1163084,1256114,1294356,1339397,1371041,1340801,1285982,1219891
2007/1/18,1188082,1169253,1167981,1170447,1193822,1230787,1326800,1367577,1331800,1315124,1326351,1313922,1291391,1277469,1262589,1260641,1294939,1355759,1373954,1353106,1310471,1242458,1150161,1085888
2007/1/19,1038671,1005739,994881,993526,1027044,1090224,1205760,1265250,1231117,1190357,1161495,1129059,1110154,1087658,1074811,1069541,1115481,1202119,1251763,1247292,1231239,1195810,1146115,1087658
2007/1/20,1065986,1045378,1037789,1040644,1052822,1088056,1129633,1184925,1236208,1272565,1249353,1210468,1166429,1131542,1092318,1077057,1117838,1210975,1252188,1246317,1234155,1203737,1161804,1123399
2007/1/21,1085155,1063785,1062966,1066484,1078925,1112008,1147271,1205727,1254600,1289229,1282718,1280101,1280089,1278702,1281839,1278618,1296558,1313595,1313957,1286387,1284024,1238652,1180673,1118860
2007/1/22,1090167,1072103,1071564,1082221,1094266,1136414,1177607,1259941,1318309,1343123,1325307,1296383,1290102,1272319,1253899,1243142,1240805,1268510,1288732,1292588,1279408,1217904,1129592,1050929
2007/1/23,1016548,1000622,995356,1011822,1052296,1128055,1244825,1293489,1279017,1240386,1188074,1156546,1134246,1122949,1097412,1091902,1112923,1208469,1281437,1313472,1283448,1255883,1189108,1126265
2007/1/24,1075922,1065279,1054790,1059508,1088042,1149211,1273274,1311179,1276509,1249881,1228845,1183728,1163480,1147210,1110000,1137272,1170205,1244016,1294335,1269414,1255021,1214076,1143680,1082391
2007/1/25,1054197,1044182,1050488,1059494,1042934,1086082,1213719,1275685,1245989,1232583,1233481,1223568,1214713,1212859,1203582,1227186,1239932,1310410,1381376,1415075,1461750,1437876,1380288,1323201
2007/1/26,1292200,1284771,1292974,1310382,1328567,1374239,1493173,1525182,1472468,1441304,1368031,1342312,1307853,1297497,1287283,1290458,1313147,1358860,1373100,1358038,1339568,1292488,1238878,1190237
2007/1/27,1154368,1136323,1135209,1141390,1162161,1192454,1244666,1293072,1297980,1243238,1162156,1075743,1003416,952871,918644,912101,929560,997112,1036989,1028984,1014129,974991,931306,875997
2007/1/28,836698,821242,817179,815117,827021,845339,884980,962938,1044424,1098574,1108315,1100509,1083147,1061397,1036724,1034224,1057115,1134419,1201829,1226657,1225199,1195111,1145745,1129176
2007/1/29,1143084,1164700,1192130,1217322,1273700,1337882,1438563,1496325,1451640,1422845,1378922,1346913,1304473,1267871,1240291,1240767,1268792,1335801,1388376,1402057,1409122,1395030,1320831,1275160
2007/1/30,1238232,1228983,1238219,1264627,1300345,1345390,1454359,1506252,1422400,1351351,1300122,1267517,1238643,1215609,1205443,1209315,1223768,1313086,1367726,1383303,1361561,1323471,1258353,1195938
2007/1/31,1170433,1174704,1187648,1216738,1270730,1341725,1446593,1490545,1435240,1406099,1357554,1302702,1266830,1235066,1201562,1189182,1218532,1293053,1347102,1368059,1385633,1362778,1294804,1223107
2007/2/1,1184572,1172908,1168769,1172183,1193054,1222764,1298027,1336992,1332687,1320639,1305072,1292850,1230740,1190976,1174123,1145750,1166337,1239447,1325496,1358761,1328864,1264835,1184840,1113030
2007/2/2,1063408,1048141,1045830,1049360,1068900,1109751,1189343,1249795,1254735,1240723,1222503,1174831,1165429,1163953,1163591,1184098,1203275,1216305,1211939,1196712,1173021,1165552,1147178,1099113
2007/2/3,1064932,1063543,1067551,1077987,1108075,1145680,1206782,1264763,1297254,1281231,1255231,1211380,1170941,1144775,1110735,1093088,1118562,1162619,1212309,1208507,1189259,1185625,1171125,1123882
2007/2/4,1089927,1077833,1083042,1101722,1133012,1161746,1211503,1271408,1281995,1268159,1222950,1193973,1179512,1161798,1139220,1132024,1129713,1192535,1276849,1314933,1343902,1348333,1335364,1301919
2007/2/5,1277590,1271479,1292777,1307319,1342077,1411628,1539544,1606315,1569162,1564920,1558245,1523229,1483802,1445805,1427738,1423545,1468565,1552708,1612010,1624666,1649852,1627007,1553282,1491278
2007/2/6,1469814,1470219,1445871,1468346,1506274,1547609,1611943,1722959,1665323,1594006,1546044,1513671,1463552,1413695,1378887,1393880,1403956,1455836,1503883,1496717,1498764,1465317,1405173,1341696
2007/2/7,1314064,1308773,1311174,1318188,1344285,1357873,1420191,1480150,1494591,1465816,1416731,1394163,1365099,1329086,1314004,1297393,1329652,1387387,1459142,1469127,1485577,1466001,1409560,1357430
2007/2/8,1354185,1364774,1376723,1394192,1439574,1470712,1559692,1616932,1558351,1493264,1480014,1452400,1411001,1369288,1330855,1308331,1314397,1383199,1458527,1473106,1472123,1460516,1424924,1364190
2007/2/9,1336825,1345446,1351294,1365908,1402930,1424843,1529036,1578416,1504368,1465475,1413490,1382049,1327513,1294198,1265272,1249122,1280307,1348366,1390770,1361653,1351345,1350178,1321592,1279156
2007/2/10,1257532,1258165,1261919,1269880,1287428,1310214,1353724,1370977,1362751,1334772,1309647,1274718,1219992,1171662,1133976,1133830,1147915,1230267,1319057,1332769,1326842,1292559,1260929,1210479
2007/2/11,1188215,1191460,1203611,1226381,1258218,1304850,1358311,1400094,1393534,1362259,1321899,1267425,1227532,1167966,1143392,1113976,1126686,1193894,1285627,1317658,1321953,1284673,1235493,1183129
2007/2/12,1163318,1158582,1172687,1195274,1225770,1269470,1373047,1433397,1383899,1356187,1300023,1243744,1191611,1178916,1168992,1166586,1192226,1215047,1243866,1253033,1260314,1218277,1146999,1075814
2007/2/13,1035554,1035518,1033805,1049427,1076812,1115240,1185848,1238771,1292039,1307311,1322545,1344454,1356445,1356153,1366484,1365513,1386958,1401913,1394314,1362141,1317409,1305302,1235413,1182743
2007/2/14,1148076,1137150,1130791,1130247,1131306,1127926,1152675,1211463,1290111,1325294,1315573,1289173,1260169,1252849,1244774,1247089,1271177,1334892,1443938,1444652,1454352,1431118,1371552,1327008
2007/2/15,1307026,1324178,1333251,1357194,1376223,1415257,1479808,1525475,1525709,1545243,1551621,1518734,1470379,1415533,1395456,1372717,1394287,1440613,1522460,1529522,1505246,1488098,1454456,1397434
2007/2/16,1368257,1371817,1389170,1408267,1435199,1471903,1544559,1575969,1538300,1515145,1470817,1431033,1358919,1312304,1277102,1264879,1297294,1323436,1388311,1389535,1369286,1353456,1345262,1317049
